Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
10/11/24,monterrey,Tablet-Estándar-8GB,1447.41,4,"5,789.64",Mtro. Emiliano Estévez,ballesterosevelio@yahoo.com,d06b5f3f-acab-4f8e-bf1a-8c1dfe18228e
10/11/24,Medellín,Auriculares-Con cable-32GB,1746.28,2,"3,492.56",Ing. Mitzy Ordoñez,urielojeda@fierro-cordero.com,d0cc2a3f-64b1-4463-bad8-280dbaa0e01e
10/11/24,TULUM,Teléfono-Gama media-32GB,2390.84,5,"11,954.20",Alfonso Geronimo Tovar Merino,xnino@yahoo.com,0a194163-91a5-4990-a439-13d2a04cdd0d
10/11/24,Medellín,Teléfono-Gama media-4GB,1415.48,1,"1,415.48",Jeronimo José Manuél Magaña,amaliaespino@mota-bernal.info,63646080-8a8e-4da1-9008-d9bbefce4fdd
10/11/24,monterrey,Tablet-Pro-16GB,1384.09,2,"2,768.18",Oswaldo Jorge Mota,luis-manuelperes@club.info,c6836bfa-f154-46e7-81fa-88577b4553a6
11/11/24,CALI,Laptop-Ultraliviana-16GB,1933.07,3,"5,799.21",Zeferino Clara Ureña Ramos,anaranjo@despacho.com,00f3b5c0-94a8-46ed-a8a8-4d11bde44da7
11/11/24,bogotá,Laptop-Oficina-32GB,1492.73,5,"7,463.65",Eva Julio Corrales,ilebron@yahoo.com,d8feecfb-981d-4008-b113-8a7aba34e4b1
11/11/24,GUADALAJARA,Tablet-Estándar-16GB,1170.2,1,"1,170.20",Eva Rivas Gallardo,lpacheco@yahoo.com,5d5d2fc9-2318-4ab5-b209-bb096e9dc1a1
11/11/24,Ciudad de Mexico,Laptop-Ultraliviana-16GB,569.35,4,"2,277.40",Gilberto Tamez Sanches,gcotto@alcala-espinoza.com,239ba516-3ba4-4ab3-afd0-e7520e4284da
11/11/24,monterrey,Tablet-Estándar-4GB,664.19,4,"2,656.76",Elias Carmen Téllez,teresaaguirre@despacho.com,6563276b-f905-470d-b64b-37b07114a824
11/11/24,bogotá,Laptop-Oficina-8GB,214.86,5,"1,074.30",Socorro Arcelia Alejandro,nazarioandrea@hotmail.com,892ddf8c-3dff-4e70-bc34-fe5c8d39a78f
11/11/24,Medellín,Tablet-Mini-16GB,499.69,1,499.69,Alejandro Aida Esquibel Candelaria,cornelio81@hotmail.com,a684008b-46bc-446c-9f1d-5210c524215e
11/11/24,monterrey,Tablet-Mini-4GB,2442.23,4,"9,768.92",Camila Arcelia Enríquez Hinojosa,ehernandez@nieto.com,3f4e6744-9808-4bca-91b6-ef2b005468ab
11/11/24,bogotá,Auriculares-Con cable-16GB,2498.64,2,"4,997.28",Claudio Ana Aguirre Urías,celia37@guardado.com,594ee58d-dd9f-43f8-bbcc-5f4716f3b8bf
12/11/24,bogotá,Laptop-Oficina-32GB,2333.72,2,"4,667.44",Adan Perla Orosco,estebanespinal@hotmail.com,61cc0a01-493f-48a6-8973-8cc3bf69bd4b
12/11/24,Medellín,Auriculares-Con cable-32GB,100.98,3,302.94,Ing. Fernando Calderon,cristinaarguello@del.info,0877fac4-86db-45ad-94c8-6b0e1624953f
12/11/24,Guadalajara,Tablet-Estándar-4GB,2437.77,2,"4,875.54",Sr(a). Carla Nevarez,gregoriocervantes@hotmail.com,4e35c600-2a16-4f28-9de5-5ac2151674a5
12/11/24,CALI,Teléfono-Gama media-32GB,1281.78,3,"3,845.34",Eduardo Benavídez Leal,mariana08@jurado.org,710a2493-760b-4c29-8181-ee456d867a10
12/11/24,bogotá,Tablet-Pro-16GB,2012.81,4,"8,051.24",Elena Guardado Enríquez,carolina73@gmail.com,a406d85a-6020-4738-b3ed-53d680678126
12/11/24,Guadalajara,Laptop-Ultraliviana-4GB,1673.73,1,"1,673.73",Julia Najera,santillancamila@hotmail.com,7a847fe9-f974-4d38-9d3a-114f4c95ca6c
12/11/24,Medellín,Tablet-Pro-4GB,1151.85,5,"5,759.25",Uriel Abel Rivero Vargas,mariasevilla@caldera-valdivia.com,b5d71709-4790-49a2-b5ad-435f7ed9b979
12/11/24,Guadalajara,Laptop-Gaming-32GB,1032,4,"4,128.00",José Manuél Barrios,pserrano@gmail.com,b34e56ee-bab9-42ce-a5f4-4476f3368f27
12/11/24,CALI,Tablet-Pro-4GB,,2,"3,713.20",Mtro. Perla Meléndez,renedominguez@osorio.com,98d1bc59-ba9c-4923-b9cd-06d3c57ffe57
12/11/24,monterrey,Auriculares-Bluetooth-16GB,1383.94,3,"4,151.82",Santiago Frías,nayelipedroza@samaniego.com,2fcfe31d-bbe3-4d02-997b-2a688e44aa4a
12/11/24,Guadalajara,Tablet-Mini-16GB,812.41,5,"4,062.05",Elvira Laboy,henriquezjose-maria@gurule.net,29b35046-a922-4222-bb43-d4f2e673f05e
12/11/24,Guadalajara,Tablet-Estándar-16GB,424.12,2,848.24,Sr(a). Lucía Montoya,jcintron@hotmail.com,c048f440-4471-4f5b-8f49-4805f745f284
13/11/24,bogotá,Auriculares-Bluetooth-4GB,,1,"1,787.41",Cynthia Aguilera Figueroa,eloyarroyo@yahoo.com,6a533065-10e9-417f-90b8-cc321916284c
13/11/24,monterrey,Tablet-Mini-8GB,625.41,2,"1,250.82",Arturo Haro Varela,ssosa@hotmail.com,2feb799d-af20-4c3b-99b5-36c59009058b
13/11/24,Ciudad de Mexico,Tablet-Pro-32GB,2393.92,3,"7,181.76",Marcela Augusto Baca,luisromo@grupo.org,213520c6-9cb7-434b-bd54-ffac25a0f0c9
13/11/24,monterrey,Auriculares-Con cable-32GB,724.54,5,"3,622.70",Israel Paredes,josefinacarrero@zavala.com,448e14d0-eae1-4771-8c1c-dd1f4ea21088
13/11/24,Ciudad de Mexico,Auriculares-Cancelación de ruido-8GB,1665.73,2,"3,331.46",Lorenzo Collado Gastélum,lorena10@gmail.com,ad71df5b-e541-4c69-a100-86824806dfcc
13/11/24,bogotá,Tablet-Mini-4GB,1373.32,1,"1,373.32",Amanda Baez,zamudiooswaldo@rosales.com,a7dfe4eb-5eeb-4472-bdee-bc2113869dcc
13/11/24,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,1899.66,2,"3,799.32",Ing. Pilar Laboy,gdel-valle@covarrubias-marquez.com,86e384a9-c2a7-45ca-a673-368c949b7a96
13/11/24,CALI,Tablet-Pro-8GB,1873.69,2,"3,747.38",Cecilia Casas Ledesma,gabinopolanco@gmail.com,31af08be-2649-4947-9338-28fb518be843
13/11/24,Guadalajara,Tablet-Estándar-32GB,181.51,5,907.55,Órsula Cristian Ledesma Lara,aholguin@industrias.com,db925419-778f-4d29-963a-7f15f6e37629
13/11/24,bogotá,Auriculares-Bluetooth-32GB,1029.22,5,"5,146.10",Lic. Berta Cortés,malaveleonor@hotmail.com,bedb2d59-276e-4a43-a057-2331a8689f9f
13/11/24,Medellín,Teléfono-Gama alta-4GB,1177.91,2,"2,355.82",Eugenio Marcos Lara,guadalupe65@cervantez.info,1f9cafc0-71e6-4941-89cd-cd0654b8509f
14/11/24,CALI,Tablet-Estándar-16GB,1618.43,3,"4,855.29",Catalina Adela Galarza Camacho,yfarias@industrias.com,6685e5bb-9081-494c-b6aa-422ddb87955d
14/11/24,Guadalajara,Tablet-Pro-32GB,2064.2,1,"2,064.20",Jesús Jimínez,wadame@yahoo.com,437715f5-b663-4ceb-8e4d-01760b5c39e8
14/11/24,Ciudad de Mexico,Teléfono-Gama media-4GB,1152.44,5,"5,762.20",Ing. Abraham Giron,socorrodel-valle@gmail.com,fe56b9b6-8658-46ab-b178-142e1c6c32ec
14/11/24,Guadalajara,Auriculares-Con cable-32GB,1051.49,3,"3,154.47",Marisol Lucio Perea,helenanaranjo@roybal.org,43e6f253-5964-4977-b9a4-0e5736909a2d
14/11/24,Guadalajara,Laptop-Gaming-32GB ,446.49,3,"1,339.47",Esperanza Pablo Villa Segovia,cortestrinidad@hotmail.com,8cbd3d88-e898-4121-92bf-4315def5c26b
14/11/24,Medellín,Teléfono-Gama baja-32GB,879.78,1,879.78,Dr. Eloy Valles,lucas66@hotmail.com,df469a69-84f1-42dd-80d3-89ef0d15476d
14/11/24,Medellín,Tablet-Estándar-8GB,1001.15,4,"4,004.60",Susana Valadez de la Crúz,qrosado@hotmail.com,4f8944d0-df82-4668-beab-3dcdc6f3cf2f
14/11/24,monterrey,Tablet-Pro-4GB,2224.61,4,"8,898.44",Emilio Alva,veronicalongoria@hotmail.com,2c896ee7-2283-43d2-9ff9-44e43322ed6f
14/11/24,bogotá,Tablet-Pro-8GB,563.11,1,563.11,Micaela Zavala Borrego,gcalvillo@gmail.com,5d97fe11-f95b-42c8-8f10-ab98a05aedf1
14/11/24,Medellín,Laptop-Ultraliviana-8GB,1165.81,1,"1,165.81",Cristobal Frida Lucero Chapa,gregoriopuente@laboratorios.info,1af3b08f-465e-4aef-884a-7fb512a724c1
14/11/24,bogotá,Tel√©fono-Gama media-8GB,718.69,4,"2,874.76",Abril Fonseca,jorgecervantes@yahoo.com,0c2c5144-f911-42db-bd29-5f8d9540954e
14/11/24,monterrey,Auriculares-Bluetooth-8GB ,2474.36,2,"4,948.72",Dr. Ramon Miramontes,prietojorge@hotmail.com,33b5cb0d-ba44-4160-8e1f-1175cb33b310
14/11/24,CALI,Tablet-Mini-4GB,1876.88,4,"7,507.52",María Cristina Esparta Partida Lozano,valenzuelarodolfo@yahoo.com,344db87d-a5d1-4172-aec9-fa915cf7c5b7
15/11/24,Medellín,Tablet-Pro-8GB,450.01,4,"1,800.04",Daniel Carlota Arredondo Linares,olveraalvaro@hotmail.com,50132920-f6aa-4e4d-8964-c48df8dcf12f
15/11/24,Ciudad de Mexico,Tablet-Estándar-4GB,1808.18,5,"9,040.90",Íliver Julio César Cervantes,ncardenas@hotmail.com,1ee6182c-86b4-4ebe-b5e3-4e371ac515a7
15/11/24,CALI,Tablet-Mini-4GB,914.84,4,"3,659.36",Emilio Peres,ovillalpando@hotmail.com,67e78427-8d9f-40c5-b32d-df9777d2029d
15/11/24,Guadalajara,Tablet-Mini-32GB,210.37,1,210.37,Dr. Irma Bañuelos,hernadezalvaro@gmail.com,2b9e4412-7cfc-4c93-b65b-fdd1b959ea0f
15/11/24,Medellín,Laptop-Ultraliviana-4GB,1767.16,1,"1,767.16",Federico Matías,florencia21@grupo.com,f3f6eded-9605-463d-befb-0ec09cb7398f
15/11/24,Guadalajara,Teléfono-Gama alta-4GB,1832.97,2,"3,665.94",Elena Delgado Menéndez,cristianbrito@gmail.com,8ad2a9d2-c3c0-4b9e-8d31-bc798c2a566c
15/11/24,Guadalajara,Tablet-Estándar-4GB,1159.32,5,"5,796.60",Rubén Cecilia Zarate,vcarreon@industrias.net,9376962f-fb7b-4390-9eee-6e8d5c685697
15/11/24,bogotá,Tel√©fono-Gama media-8GB,120.49,3,361.47,Martín Salma Bermúdez,emateo@colunga.com,499a27b8-9b8a-42df-848c-279a1fb88d7a
15/11/24,CALI,Teléfono-Gama media-16GB,84.76,4,339.04,Emiliano Emilio Cuellar,jaquezpatricia@hotmail.com,208bb22e-749f-4a4a-a2fd-3ec3a0703858
15/11/24,bogotá,Laptop-Oficina-32GB,969.37,3,"2,908.11",Lic. Estela Vanegas,asuncionespino@gmail.com,24f20540-a81a-4ad1-acf0-df3af36dae7d
15/11/24,Guadalajara,Tablet-Pro-8GB,1318.47,1,"1,318.47",Ángela Homero Bravo,cruzhoracio@yahoo.com,7a1fbf36-eb1f-47d5-9a36-263dd8af1257
15/11/24,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,1943.33,1,"1,943.33",Lilia Esteban Lucio,rosarioalmaraz@gmail.com,26650ad1-0a4e-4c43-b8b0-99095f0adc66
15/11/24,Medellín,Laptop-Oficina-8GB,2040.92,1,"2,040.92",Indira Eugenia Fuentes,cabreraabelardo@gmail.com,3cef5bc2-1b15-4ce6-a4a3-3a3e5951e220
15/11/24,Guadalajara,Teléfono-Gama media-16GB,1626.83,1,"1,626.83",Olivia Amelia Cadena,barriosconchita@industrias.com,4166e455-ac94-49a0-9bd8-7a5c8a17ac45
16/11/24,Ciudad de Mexico,Tablet-Estándar-4GB,1137.01,3,"3,411.03",Lic. Arturo Barraza,nbarraza@yahoo.com,0a5787f4-b611-4db3-9a36-d6bd45f0ce8e
16/11/24,CALI,Teléfono-Gama alta-8GB,1216.59,3,"3,649.77",Mtro. Andrea Ríos,ujasso@abreu-crespo.info,c433376a-096b-4d0c-b385-da369f628996
16/11/24,bogotá,Laptop-Oficina-16GB,1141.88,5,"5,709.40",Alvaro Ontiveros,elvira02@hotmail.com,f04eeda0-c720-4430-b322-240c09bd8019
16/11/24,monterrey,Laptop-Oficina-32GB,416.81,2,833.62,Ing. Zacarías Padron,rsosa@laboratorios.com,4d35d453-5b30-4e58-a33c-a870dde7a68f
16/11/24,monterrey,Auriculares-Con cable-32GB,347.49,5,"1,737.45",German Bustos,luis-miguelsantacruz@yahoo.com,ee1c498f-9419-41b5-aad7-950f328bcf29
16/11/24,Guadalajara,Laptop-Ultraliviana-16GB,1346.1,1,"1,346.10",Darío Antonia Medrano,leonelponce@hotmail.com,1721608b-9124-49ea-8ec0-ea350388ca09
16/11/24,Guadalajara,Laptop-Ultraliviana-32GB,1101.82,5,"5,509.10",Lic. Marisol Toledo,emilianovillanueva@grupo.org,715a22e4-0dbf-4ab3-9d6d-bc8cfaed54f3
16/11/24,Guadalajara,Tablet-Mini-4GB,1843.37,3,"5,530.11",José Aparicio,olivia24@yahoo.com,4185aaab-33a2-4e6e-bebe-5b6cf12100d2
16/11/24,CALI,Auriculares-Cancelación de ruido-4GB,627.26,1,627.26,César Jimínez,albertourena@yahoo.com,5b96a097-c481-4d3e-86e5-63c57b646a68
16/11/24,bogotá,Teléfono-Gama media-16GB,1375.44,4,"5,501.76",Maximiliano Puga,ilongoria@gmail.com,89989cae-b728-4235-9a32-5fbf288f2094
16/11/24,Guadalajara,Auriculares-Cancelación de ruido-4GB,1397.49,3,"4,192.47",Miguel Granados Oquendo,raquelzamudio@corporacin.org,3cad7de1-68ae-4cc7-b586-20c1f7e16a6f
16/11/24,monterrey,Tablet-Estándar-4GB,1203.93,4,"4,815.72",Dr. Zoé Alejandro,psolorzano@proyectos.org,43dd123c-830b-4e71-8f96-a6643feac4d9
16/11/24,Medellín,Auriculares-Bluetooth-4GB,1441.97,3,"4,325.91",Dr. Graciela Garibay,indiracarrasco@gmail.com,d7d84721-5bb1-4a4d-b1af-1660508cc586
16/11/24,bogotá,Laptop-Ultraliviana-4GB,992.95,3,"2,978.85",Mtro. Marcos Rivas,bbenavides@grupo.biz,5b8c2387-f4d6-4823-8d42-a41707a832ef
16/11/24,Medellín,Auriculares-Cancelación de ruido-32GB,456.65,2,913.30,Federico Angulo,federico70@velasco.biz,b97d18e7-1657-470e-bc41-0860e9f0889b
17/11/24,Medellín,Teléfono-Gama alta-32GB ,2405.31,5,,Virginia Aldonza Zamora Longoria,bpacheco@hotmail.com,512f8818-bb8d-466a-9f10-79bd8f52408b
17/11/24,CALI,Auriculares-Con cable-32GB,793.37,2,"1,586.74",Diego Valdez,ana-marialomeli@santana.net,c9d412ed-c316-4612-a0d3-34580de6a8c0
17/11/24,CALI,Tablet-Mini-32GB,2030.7,2,"4,061.40",Caridad Alvarado,geronimoalmonte@hotmail.com,0290472b-3bf5-4451-95ed-11349e543e25
17/11/24,CALI,Tablet-Mini-8GB,2127.13,1,"2,127.13",Ing. Zacarías Galvan,abrillemus@hotmail.com,de4c96f0-b965-4289-ab99-9976cb8ce9b5
17/11/24,Ciudad de Mexico,Auriculares-Cancelación de ruido-4GB,2255.29,3,"6,765.87",Camilo Cervantez,isaac33@gmail.com,6a272f91-94e7-4624-af64-2a57ea5ea246
17/11/24,CALI,Tablet-Estándar-4GB,808.48,4,"3,233.92",Graciela Merino,hernan45@yahoo.com,c744e13d-7463-4060-ba2d-cdabdb1c3b2d
17/11/24,bogotá,Tablet-Estándar-8GB,2142.82,2,"4,285.64",Dr. César Portillo,ireneberrios@torres.biz,20632308-0231-4070-97bf-4fc82c188f74
17/11/24,Guadalajara,Teléfono-Gama alta-8GB,219.68,4,878.72,Gloria Caban Santana,alejandra48@yahoo.com,9183f20d-2692-4cfd-9433-54c64739a537
17/11/24,Ciudad de Mexico,Laptop-Ultraliviana-8GB,2269.51,3,"6,808.53",Yolanda Elisa de la Garza,rodrigo57@centeno-meza.org,63bf917d-0951-46b0-8ecc-bca9b657690f
17/11/24,CALI,Laptop-Oficina-32GB,2002.21,3,"6,006.63",Cristobal Renato Malave Mercado,israel06@industrias.net,c800eb85-be04-43c5-950c-4be1b628b942
17/11/24,Ciudad de Mexico,Laptop-Gaming-4GB,877.11,1,877.11,Olga Merino Benavides,juanaceja@corporacin.org,3d80365e-3ca4-4c40-b7b5-8655955878bf
17/11/24,Ciudad de Mexico,Tablet-Mini-16GB,304.68,5,"1,523.40",Cristina Alejandro,mayteramon@gmail.com,df1772a5-47bc-4e80-a07f-cca86b2ebcdc
18/11/24,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,1533.19,4,"6,132.76",Jaqueline Velasquez Hidalgo,oquendoyeni@gmail.com,0bbe7dc7-b837-4dff-83eb-a691bf3d9337
18/11/24,monterrey,Auriculares-Con cable-32GB,1141.13,3,"3,423.39",Paulina Cornejo,mballesteros@escamilla-aguayo.info,c0e13eaa-0352-4ecd-87d9-f5acfcbb40df
18/11/24,bogotá,Laptop-Ultraliviana-8GB,890.76,2,"1,781.52",Gerardo Elisa Franco,nzapata@yahoo.com,50041cfa-9dbe-4a33-855e-dfc293e0392e
18/11/24,monterrey,Auriculares-Cancelación de ruido-32GB,1307.54,1,"1,307.54",Uriel José María Mercado,sevillaemiliano@yahoo.com,7d923bc2-e260-42ce-af34-40f80a5bb97e
18/11/24,bogotá,Tablet-Estándar-8GB,1178.53,2,"2,357.06",Bernabé Colunga Cordero,overa@hotmail.com,a0229848-67ee-4a81-b13f-f722ded36349
18/11/24,CALI,Auriculares-Bluetooth-8GB,1217.56,3,"3,652.68",Dulce María Rendon Zedillo,jassomarco-antonio@gmail.com,dbe8b52b-292f-4415-82d6-3dad0ebf96c7
18/11/24,bogotá,Tablet-Mini-32GB,2191.24,5,"10,956.20",Wilfrido Mariana Rivero Martínez,darioquintero@grupo.biz,efd76242-e0b5-4aca-8c44-84ce7f553f97
18/11/24,bogotá,Teléfono-Gama media-16GB,276.58,1,276.58,Sara Jorge Alvarez,micaela56@corporacin.com,74aa1913-0ff5-4bb1-b6ab-0793b04293d5
18/11/24,bogotá,Auriculares-Bluetooth-4GB,2426.87,5,"12,134.35",Alma Karina Munguía Paredes,jaquelineontiveros@grupo.com,770c656a-1e48-4e6d-8a82-6d225a04964e
19/11/24,monterrey,Laptop-Ultraliviana-4GB,1077.1,5,"5,385.50",Sr(a). Mario Cortés,oliviacarmona@magana.net,9b5f5828-58aa-4107-b467-e223f64cae41
19/11/24,Ciudad de Mexico,Auriculares-Cancelaci√≥n de ruido-16GB,920.68,3,"2,762.04",Jeronimo Evelio Serrano Almonte,rmireles@hotmail.com,5adc0581-cda3-450e-9af3-c3c10c954910
19/11/24,Medellín,Teléfono-Gama media-4GB,1620.89,3,"4,862.67",Isabel Quiroz,riverocynthia@laboratorios.org,9ed12598-d607-406c-a92d-66e498a65727
19/11/24,Ciudad de Mexico,Teléfono-Gama media-4GB,653.09,4,"2,612.36",Margarita Guadalupe Ceja,pvaca@padilla-calderon.com,077fd234-6153-410d-a149-184f01f2e37a
19/11/24,Ciudad de Mexico,Laptop-Oficina-4GB,1057.56,5,"5,287.80",Diego Benito Ramos Galvan,pilarpena@gmail.com,557a8a9d-fb81-41f2-9c1e-7c5651463eae
19/11/24,Medellín,Laptop-Ultraliviana-4GB,1292.9,2,"2,585.80",Tomas Cabrera Tijerina,rene11@carrillo.com,5548f892-9c81-4567-87e7-399e543e91d9
19/11/24,bogotá,Teléfono-Gama alta-32GB,173.04,2,346.08,Ana María Palacios Cardenas,brunoferrer@hotmail.com,147138ab-2800-4faa-9770-b5aac577f7f3
19/11/24,Medellín,Teléfono-Gama media-32GB,221.44,3,664.32,Delia Jacinto Quintanilla Olvera,jorge11@yahoo.com,4f7b91d2-aac8-4620-9241-12ffa5035fae
19/11/24,Ciudad de Mexico,Laptop-Gaming-8GB,2185.04,4,"8,740.16",Olga Frías Paz,maytezamudio@hotmail.com,e4cf76ae-abd2-47d4-a0b7-6238612481ae
19/11/24,Guadalajara,Auriculares-Cancelación de ruido-4GB,2214.19,2,"4,428.38",Guadalupe Marisol Negron Cazares,jacinto56@laboratorios.biz,76bda0d9-e9f9-4356-9c98-ac7e6cc773af
19/11/24,CALI,Auriculares-Cancelación de ruido-32GB,215.41,1,215.41,Mariana Guerrero Arreola,catalina70@gmail.com,08b75205-ce56-4b95-a64f-9819304e40e0
19/11/24,bogotá,Auriculares-Con cable-8GB,1097.51,1,"1,097.51",Eric Montañez Velazquez,eugeniobravo@gmail.com,be84e0fe-9e4b-46e0-be04-6f0f71667755
19/11/24,Ciudad de Mexico,Auriculares-Con cable-8GB,1868.8,2,"3,737.60",Carolina Caban Urías,bruno96@hotmail.com,6df2b0ce-9ac0-4cf2-946a-557bf24c972f
20/11/24,Medellín,Laptop-Ultraliviana-4GB,2371.6,2,"4,743.20",Timoteo Abelardo Urías Niño,bfajardo@gmail.com,279ccf00-0de5-4813-a6ed-58a52bc1a5ad
20/11/24,Guadalajara,Tablet-Mini-8GB,1752.92,1,"1,752.92",Ricardo Eugenio Meza,uriasbernabe@perez-saldivar.com,8f7b25cf-e88f-4704-9a71-5fe4e6e4d0c9
20/11/24,Guadalajara,Laptop-Ultraliviana-8GB,210.76,5,"1,053.80",Abril Ríos,acevedobruno@gmail.com,8429854b-a406-4cf2-9cdd-ed466b843f6e
20/11/24,Medellín,Tablet-Estándar-32GB,1145.32,1,"1,145.32",Lic. Andrea Altamirano,bustossandra@gmail.com,df7faa34-7de9-48f0-8ba1-2897a5b1e8fd
20/11/24,monterrey,Tablet-Pro-4GB,1017.27,1,"1,017.27",Dalia Sosa,monteroraul@yahoo.com,6b1218cd-9317-4016-8163-c9066aeb1992
20/11/24,CALI,Tablet-Estándar-4GB,2246.65,2,"4,493.30",Abel Toro,sramos@hotmail.com,a7ec5218-20b5-4ecf-b899-d9c26fa6614c
20/11/24,Medellín,Tablet-Estándar-4GB,269.57,5,"1,347.85",Esther Casares,qvilla@gmail.com,2a51a5bd-6af1-4306-8be1-f8bb0f7106d3
20/11/24,Guadalajara,Laptop-Ultraliviana-16GB,2189.91,3,"6,569.73",Cristina Anguiano,felixramon@gmail.com,21534354-fc0b-48d9-9d78-62a4badc1a43
20/11/24,Guadalajara,Tablet-Pro-8GB,1130.03,5,"5,650.15",Marisol Santana,ypichardo@hotmail.com,2928f18a-0aa5-4ac6-90e5-f816a534a90a
20/11/24,Ciudad de Mexico,Auriculares-Cancelación de ruido-32GB,1485.74,3,"4,457.22",Benjamín Luisa Marrero Frías,maria-cristinamatos@hotmail.com,111af87c-5fa3-4502-94ae-5ee5b28a52c9
20/11/24,Medellín,Teléfono-Gama baja-4GB,1570.12,3,"4,710.36",Mariano Corrales Orosco,jorge49@gmail.com,22325f75-012a-4872-929d-f3dcad77dde8
20/11/24,monterrey,Laptop-Gaming-16GB,2469.75,3,"7,409.25",Anel Marco Antonio Patiño,soledad84@yahoo.com,8faa345b-0095-4a30-b89a-79a7b53e217a
21/11/24,monterrey,Laptop-Gaming-32GB,1738.96,4,"6,955.84",Carlota Julio de Jesús,de-la-fuentereina@gmail.com,17ce4fbf-b0f5-4e3b-aeb9-956b5c881168
21/11/24,bogotá,Tablet-Mini-4GB,1987.27,3,"5,961.81",Norma Gastélum Estévez,qde-la-garza@alejandro.info,7ca60689-ffdb-4ad9-b339-4085c13dfc70
21/11/24,monterrey,Auriculares-Bluetooth-4GB,1640.14,5,"8,200.70",Gilberto Mascareñas,toledojacobo@olivo.biz,54fb7e8c-ef1d-4daf-815b-e5c1e7948ed3
21/11/24,Guadalajara,Teléfono-Gama alta-4GB,2420.41,2,"4,840.82",Concepcion Elias Alonso Garrido,jose-luisanaya@olivo-villa.com,51261e24-fd4f-491f-82aa-f60c2d85e228
21/11/24,Guadalajara,Laptop-Gaming-16GB,495.51,2,991.02,Cynthia Rolon,emiliaesparza@santacruz.org,dd4ae052-c48d-46dc-a438-fad5a215831b
21/11/24,monterrey,Laptop-Ultraliviana-8GB,299.66,3,898.98,Emiliano Ofelia Luevano,almonteadriana@chapa-grijalva.biz,627df819-fafe-490b-ae7e-587db323ca23
21/11/24,CALI,Laptop-Oficina-4GB,510.78,3,"1,532.34",Alejandra Marco Antonio Salas Contreras,abelurrutia@grupo.com,200bbda1-4911-48eb-b2f0-a013eecdf376
21/11/24,GUADALAJARA,Auriculares-Bluetooth-32GB,2399.53,3,,Dr. Salma de Anda,amayajavier@gmail.com,68c5e3c1-7b1b-43a7-acde-3a8ad2cd8bac
21/11/24,CALI,Tablet-Estándar-16GB,,4,"9,635.40",Dr. Pascual Bravo,jacoboalcantar@bahena.info,c04d55c7-13f0-4d59-820e-72c4f05b3e9a
21/11/24,monterrey,Laptop-Oficina-8GB,1944.02,1,"1,944.02",Estefanía Ruiz,mateocastro@club.com,6fbf18c0-1d19-4cf9-b5cc-83d5970b7678
21/11/24,bogotá,Auriculares-Cancelación de ruido-4GB,1160.21,2,"2,320.42",Dr. Rosa Serrano,agustin99@hotmail.com,01033810-39b1-401b-94e8-71a15ff61d49
21/11/24,Ciudad de Mexico,Auriculares-Con cable-16GB,536.87,1,536.87,Dr. Cristobal Villa,linda75@hotmail.com,27c73c7b-510b-4161-81d3-83559a1ad5b1
22/11/24,Ciudad de Mexico,Tablet-Estándar-32GB,416.62,5,"2,083.10",Federico Guillermina Vargas,bernardo49@gmail.com,7ba0efb4-239e-4695-a171-7e53a2d5321c
22/11/24,Medellín,Teléfono-Gama alta-4GB,1175.45,5,"5,877.25",Dr. Abel Salcedo,marisoltijerina@gmail.com,38bac1f5-8a77-4803-a105-2adcca972ed6
22/11/24,monterrey,Teléfono-Gama alta-4GB,1273.61,4,"5,094.44",Ernesto Cavazos,eloisaaragon@candelaria.org,1c737d8d-798a-48ec-948e-46c132c3393f
22/11/24,CALI,Tablet-Estándar-32GB,1402.66,5,"7,013.30",Emilia Federico Altamirano,laboyleonor@yahoo.com,fa3bf710-eb5a-4873-893c-d6a73dc7c4f9
22/11/24,Ciudad de Mexico,Tablet-Estándar-8GB,197.09,3,591.27,Mtro. Alfredo de la Fuente,dblanco@club.com,93eed3fe-4660-4b73-ac92-7b7bf72ad00f
22/11/24,Medellín,Teléfono-Gama alta-4GB,2135.79,1,"2,135.79",Helena Salvador Alba,indira82@miramontes-menendez.biz,ff3bf349-be3d-4ed5-a05d-026306680047
22/11/24,Ciudad de Mexico,Teléfono-Gama media-16GB,752.56,2,"1,505.12",Alonso Ignacio Hidalgo Montes,emiliano86@gmail.com,50ca8d12-6f3b-4d72-852c-ddb04e41ecb0
22/11/24,bogotá,Teléfono-Gama baja-16GB,2198.02,1,"2,198.02",Espartaco Esperanza Armenta Gaitan,escobedoilse@proyectos.biz,3ee7965a-242b-453a-bf95-82e9c7bb26d1
22/11/24,bogotá,Laptop-Gaming-8GB,342.64,2,685.28,Ivonne Georgina Arenas,vmadrigal@bravo.com,60fe9134-df81-46f3-ad0a-16da706fecac
22/11/24,monterrey,Teléfono-Gama baja-8GB,1249.46,1,"1,249.46",Mayte Muro,florencia21@hotmail.com,69e33745-af53-42a9-8a08-ab9b741268f8
22/11/24,Medellín,Auriculares-Con cable-32GB,463.17,3,"1,389.51",Amelia Baca,seguralinda@gmail.com,54181b0d-ea89-4121-a212-605c632d4222
